Code,Notes,Course,Dur,Start Date, End Date, Type,Sec,Days,Time,Loc.,Inst.,Dept,CourseCode,
5711113,JD,EDBE 8P47 ,D13,2017/Jan/09,2017/Apr/13,FLD ,13,,Field Trip,OC082,"Brown,H / Pilkington,D",EDBE, 8P47, 
5712114,JD,EDBE 8P47 ,D13,2017/Jan/09,2017/Apr/13,FLD ,14,,Field Trip,OC082,"Ayotte,Claude / Hardyman,Norine",EDBE, 8P47, 
5713101,JA,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC,1,MR,1400-1700,"HC017 , HC014","Kapp, Debra / Miyata, Cathy",EDBE, 8P48, 
5714102,JA,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC,2,MR,800 -1100,"HC017 , HC014 ","Winters,Kari-Lynn / Edbetba1",EDBE, 8P48, 
5715103,JA,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC,3,MR,1100-1400,"HC014 , HC017 ","Winters,Kari-Lynn / Kapp, Debra",EDBE, 8P48, 
5717106,JA,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC,6,MR,1900-2200,"WH327, WH303","Merriam, Suzanne",EDBE, 8P48, 
5934107,JA,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC ,7, TF ,1100-1400,"HCGYM1, HC018 ",Tba,EDBE, 8P48, 
6042108,,EDBE 8P48 ,D13,2017/Jan/09,2017/Apr/13,LEC ,8,MR,1600-1900,"WH327 , WH303 ","Merriam, Suzanne",EDBE, 8P48, 
5718101,JJ,EDBE 8P50 ,D5,2016/Sep/07,2016/Dec/06,LEC,1, R,1900-2200,WH209,"Cherubini, Lorenzo",EDBE, 8P50, 
5719101,JJ,EDBE 8P50 ,D6,2017/Jan/09,2017/Apr/07,LEC,1,M ,1900-2200,WH209,"Cherubini, Lorenzo",EDBE, 8P50, 
5721101,JB,EDBE 8P54 ,D12,2016/Sep/06,2016/Nov/04,LEC,1,MR,1100-1400,HC023,"McEachren,Patricia",EDBE, 8P54, 
5722102,JB,EDBE 8P54 ,D12,2016/Sep/06,2016/Nov/04,LEC,2,M W ,1700-2000,HC023,"Vohra, Shelly",EDBE, 8P54, 
5723103,JB,EDBE 8P54 ,D12,2016/Sep/06,2016/Nov/04,LEC,3,MR,800 -1100,WH208,"Khan,Steven",EDBE, 8P54, 
5724104,JB,EDBE 8P54 ,D12,2016/Sep/06,2016/Nov/04,LEC,4, T R,1700-2000,HC011,"Makkreel,Susan",EDBE, 8P54, 
5725101,JB,EDBE 8P56 ,D12,2016/Sep/06,2016/Nov/04,LEC,1,MR,800 -1100,"HCGYM1, HC003","Barrett,Joe",EDBE, 8P56, 
5726102,JB,EDBE 8P56 ,D12,2016/Sep/06,2016/Nov/04,LEC,2, TF ,800 -1100,"HCGYM1, HC003","Barrett,Joe",EDBE, 8P56, 
5727103,JB,EDBE 8P56 ,D12,2016/Sep/06,2016/Nov/04,LEC,3,MR,1300-1600,WH207,"Sheahan,Mike",EDBE, 8P56, 
5728104,JB,EDBE 8P56 ,D12,2016/Sep/06,2016/Nov/04,LEC,4,MR,1700-2000,"HCGYM1, HC003","Barrett,Joe",EDBE, 8P56, 
5729101,JB,EDBE 8P58 ,D13,2017/Jan/09,2017/Apr/13,LEC,1,MR,1700-2000,"HC014 , HC017 ","Trasatti, Melissa",EDBE, 8P58, 
5730102,JB,EDBE 8P58 ,D13,2017/Jan/09,2017/Apr/13,LEC,2, TF ,1100-1400,"HC017 , HC014 ","Kapp, Debra",EDBE, 8P58, 
5731103,JB,EDBE 8P58 ,D13,2017/Jan/09,2017/Apr/13,LEC,3,M ,1300-1600,"WH303, WH327","Miyata, Cathy",EDBE, 8P58, 
0,JB,EDBE 8P58 ,D13,2017/Jan/09,2017/Apr/13,LEC2,3, T,1600-1900,"WH303, WH327","Miyata, Cathy",EDBE, 8P58, 
5732104,JB,EDBE 8P58 ,D13,2017/Jan/09,2017/Apr/13,LEC,4, TF ,1400-1700,"HC014 , HC017 ","Kapp, Debra",EDBE, 8P58, 
5974101,AI,EDBE 8P70 ,D20,2017/Apr/10,2017/May/12,FLD,1,,Field Trip,OC112,"MacDonald,Ann / Southall,J",EDBE, 8P70, 
5734101,AI,EDBE 8P71 ,D7,2016/Sep/06,2016/Dec/16,LEC,1, R,1500-1800,HC004,"Volante, Louis",EDBE, 8P71, 
5735101,AI,EDBE 8P72 ,D7,2016/Sep/06,2016/Dec/16,LEC,1,F ,1100-1400,HC022,"Shuttleworth,Margo",EDBE, 8P72, 
5736101,AI,EDBE 8P73 ,D6,2017/Jan/09,2017/Apr/07,LEC,1,F ,1100-1400,HC013,"Potts,Dave",EDBE, 8P73, 
5737101,JC,EDBE 8P74 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,"Sharma,Manu / MacKie,Mary-Lou",EDBE, 8P74, 
5738102,JC,EDBE 8P74 ,D16,2016/Sep/06,2017/Feb/24,LEC,2,"Southall,J / MacDonald,Ann",EDBE, 8P74, 
5984101,JC,EDBE 8P75 ,D19,2016/Nov/07,2016/Dec/16,FLD,1,,Field Trip,OC112,"MacKie,Mary-Lou / Sharma,Manu",EDBE, 8P75, 
5985102,JC,EDBE 8P75 ,D19,2016/Nov/07,2016/Dec/16,FLD,2,,Field Trip,OC112,"Southall,J / MacDonald,Ann",EDBE, 8P75, 
5976101,JC,EDBE 8P76 ,D22,2017/Feb/27,2017/Apr/13,FLD,1,,Field Trip,OC112,"MacKie,Mary-Lou / Sharma,Manu",EDBE, 8P76, 
5977102,JC,EDBE 8P76 ,D22,2017/Feb/27,2017/Apr/13,FLD,2,,Field Trip,OC112,"Southall,J / MacDonald,Ann",EDBE, 8P76, 
5743101,JC,EDBE 8P77 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,F ,800 -1100,HC011,"Volante, Louis",EDBE, 8P77, 
5744102,JC,EDBE 8P77 ,D16,2016/Sep/06,2017/Feb/24,LEC,2, R,1100-1400,HC011,"Volante, Louis",EDBE, 8P77, 
5745101,JC,EDBE 8P78 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,F ,1100-1400,HC010 ,"Kitchen, Julian",EDBE, 8P78, 
5746102,JC,EDBE 8P78 ,D16,2016/Sep/06,2017/Feb/24,LEC,2,M ,1500-1800,HC011,"Kitchen, Julian",EDBE, 8P78, 
5747101,"JC,JY",EDBE 8P82 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, R,1900-2200,HC022,"Hamilton,D",EDBE, 8P82, 
5748101,"JC,JY",EDBE 8P83 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, T,1100-1400,HC024,"Cherubini, Lorenzo",EDBE, 8P83, 
5749101,"JC,JY",EDBE 8P84 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,W ,1730-2030,HC010 ,"Crandall,Daniel",EDBE, 8P84, 
5750101,"JC,JY",EDBE 8P85 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, T,1900-2200,HC019,"Roi,M",EDBE, 8P85, 
5751101,"JC,JY",EDBE 8P86 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,W ,1900-2200,HC011,"Kerr-Wilson,Jane",EDBE, 8P86, 
5752101,"JC,JY",EDBE 8P87 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, T,1400-1700,HC015 ,"McLauchlan, Debra",EDBE, 8P87, 
5753101,"JC,JY",EDBE 8P88 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, R,1400-1700,HC016,"Fazio, Xavier",EDBE, 8P88, 
5754101,"JC,JY",EDBE 8P89 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, R,1400-1700,HC016,"Fazio, Xavier",EDBE, 8P89, 
5755101,"JC,JY",EDBE 8P90 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,M ,1800-2100,HC016,"Salciccioli,Kristina",EDBE, 8P90, 
5756101,"JC,JY",EDBE 8P91 ,D16,2016/Sep/06,2017/Feb/24,LEC,1,M ,1800-2100,HC016,"Salciccioli,Kristina",EDBE, 8P91, 
5757101,"JC,JY",EDBE 8P92 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, T,1900-2200,HC026,"Makkreel,Susan",EDBE, 8P92, 
5758101,"JC,JY",EDBE 8P93 ,D16,2016/Sep/06,2017/Feb/24,LEC,1, T,1400-1700,"HC003 , HCGYM1","Walsh,Joanne",EDBE, 8P93, 
5759101,AE,EDBE 8R70 ,D6,2017/Jan/09,2017/Apr/07,LEC,1,F ,800 -1000,HC001 ,Tba,EDBE, 8R70, 
5760101,AE,EDBE 8R71 ,D6,2017/Jan/09,2017/Apr/07,LEC,1, R,800 -1000,HC001,Tba,EDBE, 8R71, 
5761101,AE,EDBE 8R72 ,D6,2017/Jan/09,2017/Apr/07,LEC,1, T,800 -1000,HC001 ,Tba,EDBE, 8R72, 
5763102,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,2,M ,1400-1700,HC023,"Empringham,Bob",EDBE, 8Y01, 
5765104,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,4,M ,1300-1600,HC022,"Bishop,Andrea",EDBE, 8Y01, 
5766105,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,5, R,1500-1800,HC022,"Bishop,Andrea",EDBE, 8Y01, 
5767106,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,6, T,1500-1800,HC004,"Bishop,Andrea",EDBE, 8Y01, 
5768107,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,7,F ,1400-1700,WH204,"McArthur,Donna",EDBE, 8Y01, 
5769108,AR,EDBE 8Y01 ,D9,2016/Oct/24,2016/Dec/02,LEC,8,F ,1400-1700,WH202,"Dortmans,Donna",EDBE, 8Y01, 
5978101,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,1,,Field Trip,OC112,"Guzzo,Susan / Dortmans,Donna",EDBE, 8Y02, 
5979102,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,2,,Field Trip,OC112,"Rose,K / Peeples, Sherry",EDBE, 8Y02, 
5980103,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,3,,Field Trip,OC112,"McNamara,Kerry / Nimigan, Margaret",EDBE, 8Y02, 
5981104,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,4,,Field Trip,OC112,"Burgess, Doug / Empringham,Bob",EDBE, 8Y02, 
5983108,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,8,,Field Trip,OC082,"Brown,H / Pilkington,D",EDBE, 8Y02, 
5994109,AR,EDBE 8Y02 ,D21,2017/Jan/09,2017/Feb/10,FLD,9,,Field Trip,OC082,"Ayotte,Claude / Hardyman,Norine",EDBE, 8Y02, 
5780101,JD,EDBE 8Y03 ,D12,2016/Sep/06,2016/Nov/04,LEC,1,M ,800 -1100,HC001 ,"Rowles, Connie",EDBE, 8Y03, 
5781102,JD,EDBE 8Y03 ,D12,2016/Sep/06,2016/Nov/04,LEC,2,M ,800 -1100,HC010,"Leone, Domenica",EDBE, 8Y03, 
5782101,JD,EDBE 8Y04 ,D12,2016/Sep/06,2016/Nov/04,LEC,1,M ,1100-1400,HC010 ,"Burgess, Doug",EDBE, 8Y04, 
5783101,JD,EDBE 8Y05 ,D17,2017/Jan/09,2017/Feb/24,LEC,1, T,800 -1100,HC010,"Maich,Kimberly",EDBE, 8Y05, 
5784102,JD,EDBE 8Y05 ,D17,2017/Jan/09,2017/Feb/24,LEC,2, T,800 -1100,HC026,"Shuttleworth,Margo",EDBE, 8Y05, 
5785101,JD,EDBE 8Y06 ,D12,2016/Sep/06,2016/Nov/04,LEC,1,M ,1100-1400,HC016 ,"Fazio, Xavier",EDBE, 8Y06, 
5786101,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,1,M ,1300-1600,HC013,"Welbourn,Shannon",EDBE, 8Y08, 
5787102,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,2, R,1900-2200,HC013,"Clancy,Bryan",EDBE, 8Y08, 
5788103,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,3, R,800 -1100,HC013,"Welbourn,Shannon",EDBE, 8Y08, 
5789105,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,5, R,1500-1800,HC013,"Potts,Dave",EDBE, 8Y08, 
5790106,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,6, T,1600-1900,HC013,"Potts,Dave",EDBE, 8Y08, 
5791108,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,8, T,1100-1400,WH205,"Potts,Dave",EDBE, 8Y08, 
5792109,AR,EDBE 8Y08 ,D8,2016/Sep/06,2016/Oct/21,LEC,9, R,1100-1400,WH205,"Potts,Dave",EDBE, 8Y08, 
5793101,JC,EDBE 8Y12 ,D17,2017/Jan/09,2017/Feb/24,LEC,1,M ,800 -1100,HC003 ,"Cianfrini,Marc",EDBE, 8Y12, 
5794101,JC,EDBE 8Y14 ,D17,2017/Jan/09,2017/Feb/24,LEC,1, R,1900-2200,HC023 ,"Tice,Joseph",EDBE, 8Y14, 
5795101,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,1, R,800 -1100,HC003 ,"MacKie,Mary-Lou",EDBE, 8Y41, 
5796102,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,2,F ,1400-1700,HC022,"MacKie,Mary-Lou",EDBE, 8Y41, 
5797103,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,3,W ,1800-2100,HC017 ,"Bellini,Christine",EDBE, 8Y41, 
5798104,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,4,F ,800 -1100,HC023,"MacKie,Mary-Lou",EDBE, 8Y41, 
5799105,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,5, R,1400-1700,HC003 ,"MacKie,Mary-Lou",EDBE, 8Y41, 
5800106,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,6, R,800 -1100,HC022,"Pedon,Ruth",EDBE, 8Y41, 
5801107,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,7,M ,800 -1100,WH207,"Sydor, Susan A",EDBE, 8Y41, 
5802108,JD,EDBE 8Y41 ,D13,2017/Jan/09,2017/Apr/13,LEC,8,F ,1100-1400,WH202,"Sydor, Susan A",EDBE, 8Y41, 
5803101,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,1,M ,1100-1400,HC011,"Galambos,Les",EDBE, 8Y42, 
5804102,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,2, R,1100-1400,HC004,"Galambos,Les",EDBE, 8Y42, 
5805103,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,3,F ,800 -1100,HC022,"Bennett, Sheila M",EDBE, 8Y42, 
5806104,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,4, T,800 -1100,HC024,"Somma,Monique",EDBE, 8Y42, 
5807105,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,5, T,1400-1700,HC018 ,"Shuttleworth,Margo",EDBE, 8Y42, 
5808106,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,6,F ,1400-1700,HC023,"Bennett, Sheila M",EDBE, 8Y42, 
5809107,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,7,F ,800 -1100,WH206,"Somma,Monique",EDBE, 8Y42, 
5810108,JD,EDBE 8Y42 ,D13,2017/Jan/09,2017/Apr/13,LEC,8, R,1100-1400,WH202,"Somma,Monique",EDBE, 8Y42, 
5811101,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,1,F ,1100-1400,HC023,"Karrow, Doug",EDBE, 8Y43, 
5812102,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,2, T,1400-1700,HC023,"Karrow, Doug",EDBE, 8Y43, 
5813103,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,3, T,1700-2000,HC022,"Khan,Steven",EDBE, 8Y43, 
5814104,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,4,W ,1700-2000,HC022 ,"Kirchofer, Gregg",EDBE, 8Y43, 
5815105,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,5, T,1700-2000,HC017,"Kirchofer, Gregg",EDBE, 8Y43, 
5816106,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,6,M ,1400-1700,HC023,"Karrow, Doug",EDBE, 8Y43, 
5817107,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,7, R,800 -1100,WH204,"Khan,Steven",EDBE, 8Y43, 
5818108,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC,8, T,1100-1400,WH203,"Khan,Steven",EDBE, 8Y43, 
5934109,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC ,9,M ,800 -1100,HC011 ,"Karrow, Doug",EDBE, 8Y43, 
5934110,JD,EDBE 8Y43 ,D13,2017/Jan/09,2017/Apr/13,LEC ,10, T,1900-2200,WH327 ,"Jaipal-Jamani, Kamini",EDBE, 8Y43, 
5819101,AE,EDBE 8Y93 ,D6,2017/Jan/09,2017/Apr/07,VCF,1,Tba,EDBE, 8Y93, 
2258101,"VP,VQ",EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,LEC,1, R,1900-2100,THSOS ,"Norris,Trevor",EDUC, 1F95, 
2258201,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1, R,1000-1100,EA108,,EDUC, 1F95, 
2258202,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1,M ,1600-1700,PL308,,EDUC, 1F95, 
2258203,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1, R,900 -1000,PL311,,EDUC, 1F95, 
2258204,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM4,1, R,800 -900 ,MCA323,,EDUC, 1F95, 
2258205,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM5,1, T,1300-1400,MCD300,,EDUC, 1F95, 
2258206,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1, T,1200-1300,PL408,,EDUC, 1F95, 
2258207,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1,W ,1000-1100,PL311,,EDUC, 1F95, 
2258208,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1,W ,800 -900 ,EA108,,EDUC, 1F95, 
2258209,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1,M ,1400-1500,MCA323,,EDUC, 1F95, 
2258210,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1,M ,1500-1600,MCD304,,EDUC, 1F95, 
2258212,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 12,1,F ,900 -1000,EA106,,EDUC, 1F95, 
2258213,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 13,1,F ,1000-1100,MCD403,,EDUC, 1F95, 
2258214,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1,W ,1000-1100,EA107,,EDUC, 1F95, 
2258215,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 15,1,M ,900 -1000,MCC404,,EDUC, 1F95, 
2258216,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 16,1,W ,1100-1200,MCD300,,EDUC, 1F95, 
2258217,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 17,1,W ,900 -1000,EA107,,EDUC, 1F95, 
2258218,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 18,1, R,900 -1000,MCD300,,EDUC, 1F95, 
2258220,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 20,1, R,1000-1100,MCD300,,EDUC, 1F95, 
2258221,,EDUC 1F95 ,D1,2016/Sep/07,2017/Apr/07,SEM 21,1, T,900 -1000,PL411,,EDUC, 1F95, 
2259101,"FO,VP",EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1300-1500,TH255,"Taylor,Leanne",EDUC, 2P65, 
2259201,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,1000-1100,MCC404,,EDUC, 2P65, 
2259202,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, T,1100-1200,MCC400,,EDUC, 2P65, 
2259203,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,800 -900 ,PL308,,EDUC, 2P65, 
2260102,"FO,VP",EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,LEC,2,F ,1300-1500,TH256,"Taylor,Leanne",EDUC, 2P65, 
2260201,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM1,2,M ,1000-1100,MCA323,,EDUC, 2P65, 
2260202,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM2,2, T,1000-1100,WH8J,,EDUC, 2P65, 
2260203,,EDUC 2P65 ,D3,2017/Jan/09,2017/Apr/07,SEM3,2,M ,800 -900 ,EA107,,EDUC, 2P65, 
2261101,EM,EDUC 3F01 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,F ,800 -1100,WH8G,"Bajovic,M",EDUC, 3F01, 
2262101,"EV,VK",EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,LEC,1,M ,1700-1900,TH325,"Dibiase, Ann Marie / Savage, Michael",EDUC, 3F02, 
2262201,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM1,1, R,1800-1900,MCC401,,EDUC, 3F02, 
2262202,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM2,1, R,1700-1800,MCD303,,EDUC, 3F02, 
2262203,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM3,1,W ,1700-1800,MCD400,,EDUC, 3F02, 
2262205,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM5,1,W ,2000-2100,MCG310,,EDUC, 3F02, 
2262206,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM6,1, T,2000-2100,MCG310,,EDUC, 3F02, 
2262207,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM7,1,M ,2000-2100,MCD403,,EDUC, 3F02, 
2262208,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM8,1, R,1900-2000,MCD303,,EDUC, 3F02, 
2262209,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM9,1,W ,1900-2000,MCD301,,EDUC, 3F02, 
2262210,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM 10,1, T,1900-2000,MCD301,,EDUC, 3F02, 
2262211,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM 11,1,M ,1900-2000,MCJ205,,EDUC, 3F02, 
2262214,,EDUC 3F02 ,D1,2016/Sep/07,2017/Apr/07,SEM 14,1,M ,2100-2200,MCD403,,EDUC, 3F02, 
2264101,DE,EDUC 3F90 ,D1,2016/Sep/07,2017/Apr/07,PRO ,1,,Project Course,TBS,See Dept,EDUC, 3F90, 
2265101,VK,EDUC 3P00 ,D2,2016/Sep/07,2016/Dec/06,LEC,1, R,800 -1000,TH245,"Mogadime,Dolana / Wickens,Mark",EDUC, 3P00, 
2265201,,EDUC 3P00 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1,M ,800 -900 ,MCG310,,EDUC, 3P00, 
2265202,,EDUC 3P00 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,W ,1100-1200,EA106,,EDUC, 3P00, 
2265203,,EDUC 3P00 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1, R,1100-1200,MCJ205,,EDUC, 3P00, 
2265205,,EDUC 3P00 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1, T,1100-1200,MCJ209,,EDUC, 3P00, 
2266101,VK,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,LEC,1,W ,1200-1400,THSOS ,"Mogadime,Dolana",EDUC, 3P00, 
2266201,,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1,M ,1100-1200,MCD403,,EDUC, 3P00, 
2266202,,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1, T,900 -1000,PL408,,EDUC, 3P00, 
2266203,,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,W ,800 -900 ,MCC403,,EDUC, 3P00, 
2266204,,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,SEM4,1, T,1000-1100,MCD300,,EDUC, 3P00, 
2266205,,EDUC 3P00 ,D3,2017/Jan/09,2017/Apr/07,SEM5,1,M ,1200-1300,MCD301,,EDUC, 3P00, 
2267101,"EV,VR",EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,W ,800 -1000,AS202,"Bajovic,M",EDUC, 3P40, 
2267201,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1200-1300,MCC403,,EDUC, 3P40, 
2267202,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1, T,1100-1200,EA107,,EDUC, 3P40, 
2267203,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM3,1,W ,1100-1200,MCD303,,EDUC, 3P40, 
2267204,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM4,1,W ,1000-1100,MCC300,,EDUC, 3P40, 
2267205,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM5,1,M ,1900-2000,MCD300,,EDUC, 3P40, 
2267206,,EDUC 3P40 ,D2,2016/Sep/07,2016/Dec/06,SEM6,1,M ,2000-2100,MCD400,,EDUC, 3P40, 
2268101,VI,EDUC 3P45 ,D2,2016/Sep/07,2016/Dec/06,LEC,1,M ,1400-1600,TH257 ,"Moukperian,S",EDUC, 3P45, 
2268201,,EDUC 3P45 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1400-1500,PL311,,EDUC, 3P45, 
2268202,,EDUC 3P45 ,D2,2016/Sep/07,2016/Dec/06,SEM2,1,M ,1600-1700,WH311 ,,EDUC, 3P45, 
2269101,VI,EDUC 3P45 ,D3,2017/Jan/09,2017/Apr/07,LEC,1, R,1200-1400,AS201,"Moukperian,S",EDUC, 3P45, 
2269201,,EDUC 3P45 ,D3,2017/Jan/09,2017/Apr/07,SEM1,1, T,1100-1200,EA104,,EDUC, 3P45, 
2269202,,EDUC 3P45 ,D3,2017/Jan/09,2017/Apr/07,SEM2,1,M ,1300-1400,EA107,,EDUC, 3P45, 
2269203,,EDUC 3P45 ,D3,2017/Jan/09,2017/Apr/07,SEM3,1,M ,1200-1300,WH8J,,EDUC, 3P45, 
5959101,,EDUC 3P50 ,D2,2016/Sep/07,2016/Dec/06,LEC ,1, T,1700-1900,AS216 ,"Hooper, Sally",EDUC, 3P50, 
5959201,,EDUC 3P50 ,D2,2016/Sep/07,2016/Dec/06,SEM1,1, T,1500-1600,MCD301,,EDUC, 3P50, 
